datetime,prompton,beltzvilleCombined,fewalter
2018-05-10,67.17125231338679,191.25572764256654,670.1803608558589
2018-05-11,62.76890808143122,211.8464063949754,776.9596217050104
2018-05-12,128.66206045650833,209.866533438013,930.103561607083
2018-05-13,160.4725478099938,215.80615230890015,1090.2724528808103
2018-05-14,133.63244910549042,231.64513596459926,1105.7273458984505
2018-05-15,289.7026526835287,279.16208693169654,1027.047890535918
2018-05-16,316.6847624922887,570.2034116051674,1711.2781541350862
2018-05-17,210.17643429981493,968.1578759546071,2791.7156750955796
2018-05-18,149.1116594694633,748.3919777317822,2144.0151586290162
2018-05-19,613.4879703886489,946.3792734280208,2599.232007512241
2018-05-20,465.796421961752,1025.5741917065163,2866.1801596351197
2018-05-21,261.3004318322023,772.1504532153308,2061.1207324434904
2018-05-22,670.2924120913017,708.7945185925345,2076.575625461131
2018-05-23,809.4632942628007,1051.3125401470274,2988.4143135019117
2018-05-24,339.40653917334976,776.1101991292556,2380.053524716614
2018-05-25,203.07587908698335,635.5392191849262,1709.8731638607553
2018-05-26,144.85132634176435,534.5656983798444,1337.5507411630558
2018-05-27,149.1116594694633,457.35065305831137,1194.2417331812999
2018-05-28,126.95792720542875,407.85382913425167,1101.5123750754578
2018-05-29,98.1296730413325,360.3368781671544,907.6237172177879
2018-05-30,76.82800740283776,322.719291984869,778.3646119793414
2018-05-31,67.02924120913016,302.9205624152452,748.8598162183915
2018-06-01,78.06965517241383,248.83668814278283,654.5522801573668
2018-06-02,70.4531034482759,223.0949617831846,621.0173436028148
2018-06-03,63.87517241379313,205.9338108767858,565.1257826785614
2018-06-04,66.99103448275865,211.08215614870545,521.6545686263644
2018-06-05,61.797931034482794,188.772659970387,495.5718401950462
2018-06-06,54.52758620689658,176.75985433590782,462.0369036404942
2018-06-07,47.77655172413795,166.8063868101965,428.5019670859422
2018-06-08,42.23724137931036,158.56903437512509,394.9670305313902
2018-06-09,38.77517241379312,151.70457401256556,368.884302100072
2018-06-10,36.52482758620692,163.54576813798073,403.6612733418296
2018-06-11,35.48620689655174,173.32762415462804,476.94131988696176
2018-06-12,35.83241379310346,145.183336668134,427.25993239873657
2018-06-13,33.4089655172414,139.69176837808638,385.03075303374516
2018-06-14,30.985517241379323,148.44395534034976,581.2722336122347
2018-06-15,28.21586206896553,128.8802433070551,498.05590956945747
2018-06-16,24.92689655172415,122.18739445355958,407.3873774034465
2018-06-17,23.542068965517252,117.03904918163994,346.52767773037067
2018-06-18,23.715172413793113,117.03904918163994,306.9067712085111
2018-06-19,27.35034482758622,120.4712793629197,416.0816202138859
2018-06-20,23.542068965517252,107.77202769218457,387.5148224081564
2018-06-21,22.67655172413794,110.51781183720838,367.6422674128664
2018-06-22,19.90689655172415,101.25079034775302,315.72521748767105
2018-06-23,28.21586206896553,106.39913561967266,340.3175042943425
2018-06-24,38.77517241379312,101.594013365881,386.2727877209508
2018-06-25,41.19862068965519,96.61727960302534,380.06261428492263
2018-06-26,26.138620689655184,91.12571131297771,318.08508339336174
2018-06-27,34.44758620689657,100.56434431149707,289.1456751814706
2018-06-28,82.22413793103452,162.5160990835968,685.6031473375075
2018-06-29,54.70068965517244,108.11525071031255,701.7495982711807
2018-06-30,33.58206896551725,94.55794149425748,515.4443951903363
2018-07-01,21.071119821730612,79.05606066661339,374.90845097189595
2018-07-02,19.315193169919727,75.37189473263528,289.57759584027
2018-07-03,17.018981394474725,72.60877028215171,240.692718191977
2018-07-04,19.855478293553844,150.28326872352332,409.2398154271857
2018-07-05,20.93604854082208,136.3141395571897,634.3839084129627
2018-07-06,18.099551641742963,93.79272440252579,445.31262590556986
2018-07-07,14.857840899938251,82.12619894492848,335.8503044539214
2018-07-08,13.453099578489544,77.21397769962434,255.37062038662987
2018-07-09,12.818264558219456,73.37630485173048,211.8344698092697
2018-07-10,11.872765591859746,68.77109743425785,187.20544748264876
2018-07-11,11.926794104223159,65.39394532811127,205.61501972678965
2018-07-12,10.87323811313663,62.63082087762769,180.61283039521993
2018-07-13,10.657124063682982,61.40276556630166,161.08375713623266
2018-07-14,10.427502886138482,59.71418951322836,149.14241297787103
2018-07-15,13.11542137621822,68.3105766925106,169.2934312451063
2018-07-16,11.318973340134779,62.016793221964676,192.30539655028244
2018-07-17,12.02134400085913,84.7358164814963,238.5781051639338
2018-07-18,11.170394931135395,96.4023419390936,327.6406303450477
2018-07-19,10.116838940048863,64.6264107585325,278.00941868685715
2018-07-20,9.522525304051333,60.9422448245544,214.0734718389625
2018-07-21,9.292904126506834,63.39835544720646,188.07617049419596
2018-07-22,24.71804440626091,331.574934058029,820.9674108873634
2018-07-23,67.26549789244771,974.7689033650389,2996.5310497388764
2018-07-24,95.4953956023304,917.9713452162098,4113.544284552289
2018-07-25,483.5551856525358,1214.2396890736154,7139.92869468707
2018-07-26,270.1425618170591,845.8230956758053,4987.998966148981
2018-07-27,99.81767659140336,528.0637838701942,2299.9526405011134
2018-07-28,63.888715869734476,406.7933218767485,1706.6171026325192
2018-07-29,45.38395038526593,310.0839661098234,1245.1339065125012
2018-07-30,36.46924584530298,260.96175365678204,949.088082586452
2018-07-31,32.82232126077268,233.3305091519463,777.4312603100033
2018-08-01,36.870849732240785,453.54490799781377,1044.4556189332534
2018-08-02,45.596012645977154,469.8888686463836,1509.1317922545782
2018-08-03,159.02313052454997,439.24394243031514,1646.9715133927084
2018-08-04,249.0893283437641,1207.4100929130989,3052.3682577804466
2018-08-05,96.68043422156268,860.1009291309891,2078.964041495714
2018-08-06,65.86090715530034,600.6405538349426,1483.553287301111
2018-08-07,55.86918833473128,473.9748588085261,1078.5602922045432
2018-08-08,50.24005097103039,400.4270358899617,1124.0331898995964
2018-08-09,42.0778017936641,347.30916378210964,1023.1401981386971
2018-08-10,36.589392864055746,310.53525232282743,854.037859835218
2018-08-11,325.08268275372603,341.1801785388959,802.8808499282832
2018-08-12,219.53635718433446,326.8792129713973,913.7210380599754
2018-08-13,254.718465707465,420.85698670067404,3451.6771406651324
2018-08-14,827.4831924640299,467.8458735653124,4646.7617332132495
2018-08-15,578.3938641202658,349.3521588631809,3407.6252710230497
2018-08-16,251.90389702561455,294.19129167425757,2182.699089362554
2018-08-17,174.5032582747274,292.14829659318633,1442.3434737649688
2018-08-18,151.98670881992385,333.008198214611,1251.9257146669336
2018-08-19,111.73837666946255,271.718345782474,1085.6654324693952
2018-08-20,85.84434479643848,245.15940972854798,926.510290536709
2018-08-21,73.8824278985741,234.9444343231918,821.3542146168985
2018-08-22,89.92546938512162,300.3202769174713,1020.2981420327563
2018-08-23,67.26819149622555,234.9444343231918,935.0364588545316
2018-08-24,53.617533389250916,214.51448351247947,784.4074852396678
2018-08-25,47.98839602555004,206.34250318819454,673.5672971079756
2018-08-26,42.92217239821924,199.39631991255234,598.2528103005437
2018-08-27,38.13740563907349,191.63293860448167,555.6219687114314
2018-08-28,37.15230660042583,185.09535434505372,517.2542112812303
2018-08-29,36.16720756177818,179.5792676261614,477.4654257980587
2018-08-30,28.286415252596942,172.42878484241209,441.9397244737983
2018-08-31,27.864229950319377,189.3856440153033,768.7761766569932
2018-09-01,23.778123398740092,169.35548940832723,1209.8869601444244
2018-09-02,21.749657895530035,156.08370160701242,944.4525760311068
2018-09-03,22.313120535310606,149.54127100073046,759.2657964171642
2018-09-04,21.63696536757392,142.25113403944485,637.351166504652
2018-09-05,18.256189528890495,136.26948319941565,555.5603388418275
2018-09-06,203.97347560056664,135.8956300219138,495.3746354672962
2018-09-07,147.62721162250958,159.44838020452886,478.39918066935144
2018-09-08,64.3474334629412,156.83140796201607,489.2017428134981
2018-09-09,49.922789884558576,190.66512052593134,663.585960283294
2018-09-10,1363.5795882689815,493.4861943024105,2117.3021802527423
2018-09-11,857.5901377460289,521.5251826150475,2333.3534231356753
2018-09-12,395.55077312596075,418.7155588020453,2265.4516039438968
2018-09-13,295.25442324501915,343.9449233016801,1788.5956464379947
2018-09-14,185.9426711275884,302.8210737764792,1373.4686154700735
2018-09-15,136.35795882689814,278.5206172388605,1125.0096861547006
2018-09-16,100.07096482502938,254.22016070124178,967.6009234828496
2018-09-17,85.64632124664678,246.74309715120526,916.6745590890154
2018-09-18,184.81574584802723,558.9105003652301,3234.5957505901956
2018-09-19,106.38174639057179,512.1788531775019,3520.092035828357
2018-09-20,80.2370799047533,414.977027027027,2140.4505277044855
2018-09-21,70.88360008439581,366.37611395178965,1469.1484516039438
2018-09-22,76.63091901015764,327.12153031409787,1219.1462991251215
2018-09-23,62.43166048768725,293.47474433893353,1061.7375364532704
2018-09-24,54.881261114627605,269.17428780131485,962.971253992501
2018-09-25,864.3516894233957,435.5389517896275,1496.9264685460353
2018-09-26,504.8625252433915,469.18573776479184,1978.4120955422857
2018-09-27,377.51996865298247,366.37611395178965,1841.0652339952783
2018-09-28,620.9358290381891,790.6994704163624,2543.23177336481
2018-09-29,294.127497965458,657.981592403214,2188.2904457714203
2018-09-30,185.9426711275884,517.7866508400292,1674.3971323427302
2018-10-01,186.16598308775124,435.44017643815477,1418.597796336585
2018-10-02,645.4771380829408,405.14868590332657,1639.4476805389852
2018-10-03,573.7574560737252,507.3824664583716,3095.122464734367
2018-10-04,326.5534457440882,386.21650431905897,2135.95690925679
2018-10-05,256.3597144159197,348.3521411505238,1694.2571408519896
2018-10-06,186.16598308775124,323.74030509097594,1379.9087655274054
2018-10-07,151.67949769608586,308.59455982356184,1215.480384588392
2018-10-08,125.58574105017972,287.7691600808675,1094.5771633097058
2018-10-09,114.2937060104309,276.40985113030695,1013.9750157905818
2018-10-10,100.71274494911133,261.26410586289285,952.7173836760473
2018-10-11,257.8856650969669,571.7518838448815,2824.29924907011
2018-10-12,248.72996101068404,719.4229002021688,4276.749947364727
2018-10-13,184.64003240670408,528.2078662010659,2748.5332304021335
2018-10-14,149.39057167451514,454.37235802242236,2021.5018597796336
2018-10-15,139.77708238391813,407.04190406175337,1639.4476805389852
2018-10-16,136.57258595371914,376.7504135269252,1504.0360727068567
2018-10-17,112.00477998886018,333.20639588310974,1308.9788757105762
2018-10-18,99.49198440427361,304.80812350670834,1157.4468383746228
2018-10-19,88.96292470504834,285.87594192244075,1047.8279177486138
2018-10-20,87.28437895589649,276.40985113030695,1018.8111446417292
2018-10-21,97.35565345080761,268.8369784965999,1047.8279177486138
2018-10-22,81.63836143602205,244.225142437052,864.0550214050108
2018-10-23,74.31379816699578,232.86583348649145,759.2722296301495
2018-10-24,71.41449187300621,221.5065245359309,767.3324443820619
2018-10-25,66.22625955744593,212.0404337437971,747.987928977472
2018-10-26,62.41138285482808,204.46756111009006,714.1350270194399
2018-10-27,251.7818623727783,249.9047969123323,943.0451259737525
2018-10-28,375.38386753759676,244.225142437052,1352.5040353709032
2018-10-29,366.2281634513139,225.2929608527844,1354.1160783212856
2018-10-30,234.99640488125976,204.46756111009006,1192.9117832830373
2018-10-31,173.9583776393741,195.00147031795626,1009.1388869394343
2018-11-01,136.3187296008034,190.26552605266082,768.7692522010476
2018-11-02,175.66846598041678,290.994333962893,1017.2045581188008
2018-11-03,418.7936228973136,891.6364848350183,2855.625821910175
2018-11-04,199.55937735375346,581.988667925786,2110.319904156915
2018-11-05,223.45028872709014,479.39451172091987,1616.2096846093837
2018-11-06,437.0631433592769,690.1788690145539,1745.9481221442104
2018-11-07,309.1765001255335,761.0621042106433,1879.8271481109996
2018-11-08,202.37007280944013,591.3154093989557,1500.273208514432
2018-11-09,290.90697966357016,561.4698366848128,1385.7169285634682
2018-11-10,595.8674366055737,654.7372514165093,1881.2073442549872
2018-11-11,259.9893296510168,505.5093878457949,1543.0592889780453
2018-11-12,196.7486818980668,455.1449838906788,1287.7230023403545
2018-11-13,385.06527742907355,623.0263304077324,1750.088710576173
2018-11-14,261.39467737886014,537.2203088545717,1765.2708681600357
2018-11-15,179.88450916394677,481.2598600155538,1450.5861473308814
2018-11-16,199.55937735375346,490.58660148872343,1365.0139864036555
2018-11-17,167.23637961335677,453.27963559604484,1247.6973141647163
2018-11-18,147.5615114235501,427.1647594711699,1151.08358408559
2018-11-19,147.5615114235501,406.6459282301966,1051.709461718489
2018-11-20,234.69307054983682,421.56871458726806,1126.2400534938147
2018-11-21,195.34333417022344,408.5112765248306,1117.9588766298896
2018-11-22,132.10268641727342,384.26174869458947,978.5590660871503
2018-11-23,112.14674868189806,350.6854793911787,846.0602362643486
2018-11-24,148.96685915139344,412.2419731140984,906.7888665997993
2018-11-25,609.9209138840071,955.0583268525719,2460.889724729745
2018-11-26,720.9433843836305,817.0225530496612,2656.8775771759724
2018-11-27,938.7722821993473,988.6345961559826,3961.162933244177
2018-11-28,424.4150138086869,798.3690701033219,2714.845815223448
2018-11-29,283.8802410243535,643.5451616487056,1896.3895018388498
2018-11-30,220.63959327140347,537.2203088545717,1498.8930123704447
2018-12-01,193.92460721148407,466.06711409395973,1279.4606205250598
2018-12-02,509.5829094608341,565.9386385426653,1518.3472553699285
2018-12-03,532.2310387702045,480.86289549376795,1581.7804295942722
2018-12-04,400.588787159489,416.1313518696069,1386.082338902148
2018-12-05,249.12942240307444,382.8408437200383,1167.4403341288785
2018-12-06,191.0935910478128,356.94822627037394,1016.2804295942722
2018-12-07,161.36792132926414,332.9050814956855,931.2529832935561
2018-12-08,121.73369503786591,308.8619367209971,847.5751789976134
2018-12-09,102.19968350853395,290.36720997123683,777.3937947494034
2018-12-10,90.87561885384875,275.57142857142856,736.9045346062053
2018-12-11,77.14519046004294,260.77564717162034,691.0167064439141
2018-12-12,88.46925511472814,251.52828379674017,665.373508353222
2018-12-13,79.97620662371423,238.58197507190795,642.4295942720764
2018-12-14,76.72053803549225,229.3346116970278,630.282816229117
2018-12-15,97.1038544139256,245.9798657718121,708.5620525059667
2018-12-16,351.04600429524123,473.46500479386384,1291.607398568019
2018-12-17,253.3759466485814,495.6586768935762,1626.31861575179
2018-12-18,150.04385667457893,401.33557046979865,1275.41169451074
2018-12-19,117.48717079235897,358.79769894534996,996.0357995226731
2018-12-20,111.82513846501637,344.0019175455417,877.2673031026253
2018-12-21,1070.1241098677515,1509.169702780441,5196.121718377089
2018-12-22,697.8454843449756,1370.4592521572388,4993.675417661098
2018-12-23,335.4754153950491,856.3058485139022,2697.9343675417663
2018-12-24,234.97434158471793,665.810162991371,1708.6467780429596
2018-12-25,179.7695263931276,538.1965484180249,1353.6909307875897
2018-12-26,147.21284051090763,453.1208053691275,1148.5453460620527
2018-12-27,128.10348140612635,395.78715244487057,1027.0775656324583
2018-12-28,209.49519611167625,691.7027804410354,1322.6491646778045
2018-12-29,199.5866395388267,675.0575263662512,1531.8436754176612
2018-12-30,145.797332429072,549.2933844678811,1299.7052505966587
2018-12-31,209.49519611167625,551.1428571428571,1182.2863961813844
2019-01-01,704.0231360833918,931.6307769802293,1769.7997432605905
2019-01-02,270.44791203203465,706.3594005792721,1511.1797175866495
2019-01-03,210.34837602491586,607.087268605969,1273.5288831835685
2019-01-04,171.71296002033947,511.633295554716,1102.97946084724
2019-01-05,476.50346405644206,599.4509507618689,1328.0487804878048
2019-01-06,290.48109070107427,561.2693615413676,1435.6906290115533
2019-01-07,187.4533146888706,448.63367334088906,1202.2336328626443
2019-01-08,170.28201868683664,448.63367334088906,1070.826700898588
2019-01-09,306.22144536960536,507.81513663266594,1097.387676508344
2019-01-10,181.72954935485927,439.0882760357638,1006.5211810012836
2019-01-11,122.48857814784215,379.9068127439869,817.7984595635429
2019-01-12,109.18082374626584,339.81614406246064,775.8600770218228
2019-01-13,94.01284561113586,318.816269991185,752.0949935815147
2019-01-14,75.41060827559909,297.8163959199093,687.7894736842105
2019-01-15,77.8432085425539,274.9074423876086,648.6469833119384
2019-01-16,70.68850187503975,257.72572723838306,629.0757381258023
2019-01-17,60.099536007118814,242.4530915501826,598.3209242618742
2019-01-18,58.954782940316555,229.0895353230072,587.1373555840821
2019-01-19,56.23599440666117,229.0895353230072,581.5455712451861
2019-01-20,73.5503845420454,301.63455484195947,665.4223363286264
2019-01-21,85.57029174346917,269.18020400453344,631.8716302952503
2019-01-22,83.13769147651436,230.99861478403224,616.4942233632862
2019-01-23,85.14100934341832,221.45321747890694,603.9127086007702
2019-01-24,1071.7750587936189,1565.4451580405491,2644.9139922978175
2019-01-25,663.9567787453126,1439.445913612895,3508.844672657253
2019-01-26,347.71874404118745,746.4500692607984,2124.8780487804875
2019-01-27,216.07214135892715,559.3602820803426,1481.8228498074454
2019-01-28,136.51180321616988,458.1790706460144,1144.9178433889601
2019-01-29,116.90790694718113,395.17944843218737,956.1951219512194
2019-01-30,100.02279921184775,356.9978592116862,834.573812580231
2019-01-31,79.417244009407,284.4528396927339,757.6867779204107
2019-02-01,77.64749457824449,218.5359617682198,720.0965332311818
2019-02-02,78.24363657116767,217.02881720430105,679.7042712124114
2019-02-03,89.12322794201575,211.00023894862602,661.5973951350315
2019-02-04,109.24302020317315,214.01452807646353,658.8117218923577
2019-02-05,233.98573222234904,226.0716845878136,749.3461022792568
2019-02-06,315.9552562492866,223.05739545997608,871.9157249569048
2019-02-07,523.1145987900924,260.736009557945,1068.305688565409
2019-02-08,1257.8596050679146,290.87890083632016,1483.3710017238077
2019-02-09,472.4425293916219,244.15741935483868,1295.338057843325
2019-02-10,259.3217669215843,220.04310633213856,1000.0566941199004
2019-02-11,187.78472777080242,217.02881720430105,859.3801953648726
2019-02-12,146.79996575733364,214.01452807646353,786.9526910553533
2019-02-13,140.9875813263326,206.47880525686975,760.4887952499521
2019-02-14,120.1226115740212,191.40735961768218,703.3824937751389
2019-02-15,116.54575961648213,195.92879330943845,676.9185979697376
2019-02-16,112.67083666248143,207.9859498207885,727.0607163378662
2019-02-17,99.40667731994064,188.39307048984466,682.4899444550852
2019-02-18,87.63287295970778,186.8859259259259,658.8117218923577
2019-02-19,76.7532815888597,173.3216248506571,591.9555640681862
2019-02-20,70.7918616596279,168.80019115890082,561.3131583987741
2019-02-21,95.82982536240154,262.24315412186377,665.7759049990423
2019-02-22,86.8876954685538,257.7217204301075,699.2039839111281
2019-02-23,71.38800365255108,214.01452807646353,632.3478260869565
2019-02-24,105.21906175094166,327.05037037037033,771.6314882206474
2019-02-25,111.18048168017349,290.87890083632016,890.0226010342845
2019-02-26,65.42658372331925,244.15741935483868,739.5962459298985
2019-02-27,54.39795685424038,223.05739545997608,644.8833556789887
2019-02-28,56.037347334779135,212.50738351254478,575.2415246121433
2019-03-01,60.30799882801055,290.1239555956537,415.354060517833
2019-03-02,57.27090536185174,285.761189346095,410.001559737964
2019-03-03,53.9445648989159,270.49150747263957,402.50805864614745
2019-03-04,52.353706416642254,274.85427372219823,426.05906207757096
2019-03-05,35.43275710518605,244.31490997528732,374.6750545908287
2019-03-06,35.57738060357457,226.8638449770525,337.20754913174585
2019-03-07,33.98652212130091,202.86863060447965,320.0795466361651
2019-03-08,37.74673307940228,208.54022672890596,304.02204429655814
2019-03-09,43.24242601816583,218.1383124779351,322.2205469481127
2019-03-10,51.919835921476704,296.66810496999176,391.80305708640947
2019-03-11,58.13864635218283,331.5702349664614,493.5005719039201
2019-03-12,57.70477585701728,327.20746871690267,483.86607050015596
2019-03-13,52.78757691180779,290.1239555956537,426.05906207757096
2019-03-14,114.39718722531495,294.4867218452124,433.5525631693875
2019-03-15,561.1391737474362,342.4771505903581,755.7731101175002
2019-03-16,370.2361558745971,366.472364962931,1067.2886555058749
2019-03-17,190.90301787283914,335.9330012160201,861.7526255589061
2019-03-18,148.96220334016994,309.75640371866785,654.0755952999896
2019-03-19,126.40093759156167,285.761189346095,565.2240823541645
2019-03-20,123.50846762379139,270.49150747263957,513.8400748674222
2019-03-21,208.25783767946086,427.5510924567528,780.3946137048976
2019-03-22,471.47260474655724,1025.250068646295,1826.2732660912966
2019-03-23,266.10723703486667,822.3814380418154,1527.6037225746074
2019-03-24,199.58042777615,606.4245086886597,1130.448164708329
2019-03-25,193.7954878406094,499.53673557447144,973.0846417801808
2019-03-26,164.87078816290654,423.1883262071941,844.6246230633253
2019-03-27,142.02027541752125,375.1978974620484,739.7156077778933
2019-03-28,144.6234983885145,346.83991683991684,673.3445981075179
2019-03-29,232.84383240550832,325.0260855921233,672.2740979515441
2019-03-30,308.0480515675359,305.39363746910914,711.8826037225746
2019-03-31,338.4189862291239,292.30533872043304,751.491109493605
2019-04-01,209.30746124469806,235.70034145556608,942.6087835354649
2019-04-02,159.22776192848195,224.20276382358725,827.7947813303932
2019-04-03,141.25043396881463,216.5377120689347,746.9997427416391
2019-04-04,124.1719724071307,205.04013443695587,693.1363836824697
2019-04-05,113.25716614590411,206.956397375619,694.5538404998163
2019-04-06,146.38681338586244,222.28650088492412,844.8042631385521
2019-04-07,139.96633911455268,199.29134562096644,839.1344358691658
2019-04-08,238.84164289272294,195.45881974364016,806.5329290701948
2019-04-09,197.7506075563405,187.41051540125497,769.6790518191841
2019-04-10,172.06871047110147,183.76961581779503,712.9807791253216
2019-04-11,138.68224426029073,174.76318000607827,647.7777655273796
2019-04-12,136.11405455176683,187.41051540125497,633.603197353914
2019-04-13,306.8986701686064,651.5293991454672,1672.5990444689453
2019-04-14,204.17108182765026,419.6615835672274,1502.5042263873577
2019-04-15,753.7636794517654,528.8885710710264,3655.621131936788
2019-04-16,339.00104152515513,421.57784650589053,2282.1054759279677
2019-04-17,242.6939274555088,385.1688506712909,1669.7641308342522
2019-04-18,187.4778487222449,346.84359189802814,1349.4188901139287
2019-04-19,222.14840978731758,346.84359189802814,1302.642815141492
2019-04-20,838.5139398330541,672.6082914707617,1934.8285556780595
2019-04-21,408.3421636553005,674.5245544094249,2205.5628077912534
2019-04-22,270.94401424927173,540.3861487030051,1763.3162807791255
2019-04-23,202.8869869733883,457.98684234049017,1365.010915104741
2019-04-24,181.05737445093513,419.6615835672274,1167.9844174935686
2019-04-25,147.6709082401244,360.2574324686701,1019.1514516721794
2019-04-26,629.2064785883562,440.74047589252194,1092.8592061742006
2019-04-27,767.8887228486468,496.312101113753,1679.686328555678
2019-04-28,382.6602665700615,398.5826912419329,1457.1456082322677
2019-04-29,273.51220395779563,369.8387471619858,1231.769974274164
2019-04-30,231.13707376715124,348.75985483669126,1057.4227857405367
2019-05-01,204.9756193860428,353.0631741140216,935.7907168876037
2019-05-02,181.87977494817883,336.2506420133539,860.7049832888955
2019-05-03,170.33185272924683,317.33654340010276,809.2573510082992
2019-05-04,186.2102457802783,329.94594247560354,810.6478275564234
2019-05-05,404.1772776626196,636.7746533127889,1230.5717450899394
2019-05-06,251.16730826177076,716.6341807909605,1644.9337564309587
2019-05-07,186.2102457802783,605.251155624037,1329.2955800067596
2019-05-08,158.78393051031483,508.5790960451978,1052.5907469300387
2019-05-09,135.54373704471422,441.328967642527,905.2002328288708
2019-05-10,125.00625801993877,409.80546995377506,787.0097262383116
2019-05-11,117.64445760536964,374.0788392398562,723.0478050245972
2019-05-12,369.53351100582364,741.8529789419621,1475.295617559803
2019-05-13,727.5190997927153,926.7908320493067,2438.8958654098915
2019-05-14,899.2944427993286,998.2440934771445,2979.791242630215
2019-05-15,467.69084986674557,792.2905752439651,2142.724360659431
2019-05-16,290.14154575066624,645.1809193631228,1540.6480153216417
2019-05-17,229.51495410127328,548.5088597842836,1202.7622141274549
2019-05-18,191.9842068897443,483.36029789419626,1017.8288332269329
2019-05-19,155.89694995558185,462.34463276836163,939.9621465319764
2019-05-20,166.00138189714733,771.2749101181305,938.5716699838522
2019-05-21,131.21326621261474,500.17282999486395,845.409741259529
2019-05-22,105.0860921922811,445.53210066769395,728.6097112170941
2019-05-23,107.82872371927745,521.1884951206986,745.2954297945848
2019-05-24,100.75562136018159,445.53210066769395,756.4192421795786
2019-05-25,82.71199289310036,388.7898048279405,668.8192196477524
2019-05-26,122.40797552067907,376.1804057524397,672.9906492921251
2019-05-27,91.51728358503601,346.7584745762712,670.2096961958766
2019-05-28,120.96448524331258,344.65690806368775,622.933493559653
2019-05-29,344.99417629059315,424.5164355418593,1176.3431597130946
2019-05-30,300.2459776922317,571.6260914227016,2003.6767058470089
2019-05-31,184.76675550291182,603.1495891114536,2370.762514551804
2019-06-01,148.10064701653488,390.62497398543184,1669.8539276013084
2019-06-02,168.15594296669065,366.9028095733611,1298.935639447863
2019-06-03,126.34836448598132,311.55109261186266,972.7584677642885
2019-06-04,101.81919482386773,278.34006243496356,773.5883363822829
2019-06-05,94.1056194584232,257.7808532778356,711.5280780531072
2019-06-06,130.2051521687036,240.38459937565037,684.1061034425412
2019-06-07,89.78601725377428,219.8253902185224,633.5919396862354
2019-06-08,71.27343637670741,202.42913631633715,574.4182050002772
2019-06-09,60.62870237239396,188.1958376690947,522.4607794223627
2019-06-10,99.81366522885216,246.7105098855359,508.02816120627534
2019-06-11,220.6082554517134,325.7843912591051,815.4429292089362
2019-06-12,96.72823508267435,208.7550468262227,780.8046454903266
2019-06-13,142.8554157680326,224.56982310093653,795.237263706414
2019-06-14,123.72574886173018,197.684703433923,828.4322856034149
2019-06-15,86.39204409297868,178.7069719042664,684.1061034425412
2019-06-16,128.3538940809969,170.79958376690948,578.7479904651034
2019-06-17,133.75339683680807,166.0551508844953,538.3366594600589
2019-06-18,657.1966211358736,305.2251821019771,987.1910859803759
2019-06-19,319.34202012940335,398.53236212278875,1283.0597594101669
2019-06-20,365.6234723220705,328.94734651404787,1140.176839070902
2019-06-21,569.261861969806,362.1583766909469,1984.485004712013
2019-06-22,265.34699257129165,314.7140478668054,1597.6908365208715
2019-06-23,185.12580877066858,279.921540062435,1166.1555518598593
2019-06-24,145.32375988497486,251.45494276795006,949.6662786185487
2019-06-25,120.94886173017017,254.61789802289283,741.8365763068907
2019-06-26,96.72823508267435,218.243912591051,601.8401796108432
2019-06-27,93.33426192187875,196.1032258064516,597.510394146017
2019-06-28,77.29002516175414,180.28844953173777,555.6558013193636
2019-06-29,102.28200934579439,172.38106139438085,529.6770885304064
2019-06-30,129.7423376467769,161.31071800208116,529.6770885304064
2019-07-01,82.70292747042657,147.9681186980364,436.75292153589317
2019-07-02,68.68548213645596,144.5736467362462,401.9198664440734
2019-07-03,62.72806786951845,150.1282372191756,397.9006677796327
2019-07-04,56.244999402557056,135.77887847160792,383.1636060100167
2019-07-05,52.565420002389764,127.29269856713245,353.68948247078464
2019-07-06,47.30887800215079,131.3043472492481,377.80467445742903
2019-07-07,45.731915402079096,131.4586414293295,463.54757929883135
2019-07-08,45.031043135380564,171.26653989032366,673.8856427378964
2019-07-09,41.00102760186402,133.00158323014324,622.9757929883139
2019-07-10,36.97101206834747,116.95498850168048,506.41903171953254
2019-07-11,36.09492173497431,150.5911197594197,430.05425709515856
2019-07-12,33.64186880152945,141.33346895453735,395.2212020033389
2019-07-13,32.41534233480702,113.25192817972754,353.5555091819699
2019-07-14,31.714470068108493,104.45715991508929,316.7128547579299
2019-07-15,29.086199067989007,97.0510392711834,272.5016694490818
2019-07-16,30.137507468036798,91.49644878825399,244.36727879799668
2019-07-17,93.04079340422989,90.57068370776575,302.37771285475793
2019-07-18,71.66418926992472,122.66387316469127,547.9507512520868
2019-07-19,44.50538893535666,103.68568901468242,577.4248747913189
2019-07-20,37.1462301350221,89.02774190695203,476.9449081803005
2019-07-21,33.99230493487871,85.63326994516183,393.881469115192
2019-07-22,61.15110526944676,105.5372191756589,885.5634390651085
2019-07-23,100.75038833791372,152.59694410047757,1623.7562604340567
2019-07-24,46.95844186880153,100.90839377321772,1087.863105175292
2019-07-25,35.56926753495041,88.25627100654516,746.2312186978297
2019-07-26,30.6631616680607,82.39309216345299,580.1043405676127
2019-07-27,29.43663520133827,78.3814434813373,470.24624373956595
2019-07-28,27.684454534591946,76.52991332036083,396.56093489148583
2019-07-29,31.889688134783125,78.07285512117457,372.4457429048414
2019-07-30,29.96228940136217,72.51826463824514,326.8948247078464
